"","","2019","2019","2019","2015","2015","2015","2010","2010","2010","2005","2005","2005","2000","2000","2000"
"Indicator","Age Group"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Tx - person-years lived above age x"," 85+ years","272418.4181","222066.9194","320975.3495","270507.0344","216322.6907","321335.0243","263531.741","205825.4561","315460.3013","225628.442","170280.8933","274837.9319","202537.7423","143854.3504","253807.5185"
"ex - expectation of life at age x"," &lt;1 year","78.49568318","76.28124511","80.7266799","78.55634526","76.30524928","80.7985291","78.56298513","76.27110918","80.80195573","77.39235385","74.94882827","79.77819402","76.6916055","74.12286705","79.16906903"
"ex - expectation of life at age x"," 1-4 years","77.92870023","75.73858154","80.13159145","78.04575338","75.82081528","80.2573722","78.02287126","75.75769303","80.23048097","76.899658","74.48968183","79.24589257","76.26964527","73.73678949","78.70429689"
"ex - expectation of life at age x"," 5-9 years","73.99806375","71.81322265","76.19490986","74.12109427","71.90307563","76.3247921","74.10284017","71.84403144","76.30306369","72.99336235","70.59213261","75.32943705","72.36375948","69.83763676","74.79037783"
"ex - expectation of life at age x"," 10-14 years","69.04168293","66.86006904","71.23479902","69.16214482","66.9477694","71.36163873","69.14379153","66.8880352","71.34043579","68.04730385","65.64790914","70.381056","67.41841014","64.89614345","69.8403617"
"ex - expectation of life at age x"," 15-19  years","64.09246869","61.91742425","66.27807087","64.21077385","62.00206598","66.40373671","64.19155993","61.94084026","66.38232191","63.1082684","60.71765798","65.4317409","62.48367858","59.97123534","64.89408519"
"ex - expectation of life at age x"," 20-24 years","59.23966023","57.11422548","61.36931896","59.35835621","57.19892812","61.49547043","59.34454445","57.14854756","61.47241248","58.30583244","55.98398928","60.54932043","57.68854498","55.24521349","60.01850064"
"ex - expectation of life at age x"," 25-29 years","54.49508998","52.47042156","56.51121779","54.61033688","52.55357069","56.63046227","54.59171381","52.49665388","56.60457782","53.59027737","51.39049123","55.69343417","52.94752074","50.61195385","55.15346089"
"ex - expectation of life at age x"," 30-34 years","49.79891501","47.88167836","51.69308601","49.88845873","47.93168149","51.79518155","49.84882648","47.84619173","51.75862331","48.8533466","46.75654545","50.84227128","48.17996632","45.92519384","50.29355957"
"ex - expectation of life at age x"," 35-39 years","45.15082212","43.33002565","46.93594835","45.19713804","43.32876531","47.0052425","45.11374617","43.18770522","46.93892284","44.12140989","42.10045944","46.02504463","43.43398295","41.24341848","45.47149905"
"ex - expectation of life at age x"," 40-44 years","40.53312321","38.79980673","42.22083642","40.53158228","38.74114955","42.25331899","40.41508077","38.55122463","42.17084887","39.43947937","37.48212156","41.26872852","38.76381956","36.64042791","40.72117151"
"ex - expectation of life at age x"," 45-49 years","35.93926215","34.28086436","37.54375543","35.92822289","34.20600867","37.57346511","35.79882386","33.99661875","37.48232152","34.88216816","33.00248151","36.61973703","34.2013706","32.16387449","36.05761347"
"ex - expectation of life at age x"," 50-54 years","31.45182244","29.86855286","32.97122692","31.44843377","29.79795496","33.00910185","31.35028495","29.63265963","32.93388889","30.4674395","28.69142707","32.08426541","29.76103531","27.83881557","31.48272765"
"ex - expectation of life at age x"," 55-59 years","27.15343368","25.66089367","28.56555006","27.17808382","25.63412422","28.61330885","27.07468341","25.47704063","28.51962742","26.20552936","24.57308408","27.65763923","25.46732254","23.67235922","27.04176769"
"ex - expectation of life at age x"," 60-64 years","23.1339845","21.78412682","24.38055811","23.10877488","21.71959999","24.3676231","22.96352194","21.53837487","24.21460795","22.10272416","20.63372358","23.3710631","21.40679196","19.77032736","22.80136048"
"ex - expectation of life at age x"," 65-69 years","19.27364116","18.12534394","20.29770283","19.21659212","18.03003205","20.25284247","19.04089356","17.80203401","20.08704237","18.26189923","16.9832527","19.3223084","17.60627634","16.11585413","18.81910411"
"ex - expectation of life at age x"," 70-74 years","15.5710645","14.62919191","16.37594722","15.51905548","14.54129003","16.33313992","15.37531652","14.34236734","16.20381329","14.6361642","13.5153675","15.51053316","14.13258123","12.83431292","15.12102147"
"ex - expectation of life at age x"," 75-79 years","12.19708745","11.5237136","12.7334585","12.12196642","11.37314208","12.70623913","11.95962999","11.09662564","12.59759614","11.35790213","10.44631613","12.00728913","10.98859208","9.940910451","11.70812373"
"ex - expectation of life at age x"," 80-84 years","9.086175559","8.629714578","9.420187148","9.012311659","8.448942832","9.405237101","8.92124078","8.272913504","9.344724228","8.415231371","7.749049759","8.828721207","8.18233629","7.402882825","8.641434452"
"ex - expectation of life at age x"," 85+ years","6.311315377","6.045397083","6.471769229","6.325964127","5.999806655","6.511442236","6.219867586","5.825516768","6.429577699","5.92759887","5.532829279","6.12011973","5.694675023","5.194272416","5.922401868"
